Моргун Володимир Миколайович,https://public.nazk.gov.ua/search?page=1&q=Моргун Володимир Миколайович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кондратьєв Олексій Юрійович,https://public.nazk.gov.ua/search?page=1&q=Кондратьєв Олексій Юрійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Березовська Лілія Вікторівна,https://public.nazk.gov.ua/search?page=1&q=Березовська Лілія Вікторівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Єрхова Дар’я Вадимівна,https://public.nazk.gov.ua/search?page=1&q=Єрхова Дар’я Вадимівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Мартинюк Олександр Анатолійович,https://public.nazk.gov.ua/search?page=1&q=Мартинюк Олександр Анатолійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кізенко Артем Олександрович,https://public.nazk.gov.ua/search?page=1&q=Кізенко Артем Олександрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Філін Юлія Анатоліївна,https://public.nazk.gov.ua/search?page=1&q=Філін Юлія Анатоліївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Семенко Олег Борисович,https://public.nazk.gov.ua/search?page=1&q=Семенко Олег Борисович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Хаітов Роман Павлович,https://public.nazk.gov.ua/search?page=1&q=Хаітов Роман Павлович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кононенко Віталій Павлович,https://public.nazk.gov.ua/search?page=1&q=Кононенко Віталій Павлович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Мормуль Олександр Вікторович,https://public.nazk.gov.ua/search?page=1&q=Мормуль Олександр Вікторович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кисельова Вікторія Іванівна,https://public.nazk.gov.ua/search?page=1&q=Кисельова Вікторія Іванівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Конарова Марія Іванівна,https://public.nazk.gov.ua/search?page=1&q=Конарова Марія Іванівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Охромій Галина Василівна,https://public.nazk.gov.ua/search?page=1&q=Охромій Галина Василівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Угрин Катерина Володимирівна,https://public.nazk.gov.ua/search?page=1&q=Угрин Катерина Володимирівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кіріченко Єлизавета Олександрівна,https://public.nazk.gov.ua/search?page=1&q=Кіріченко Єлизавета Олександрівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Назарець Ксенія Олегівна,https://public.nazk.gov.ua/search?page=1&q=Назарець Ксенія Олегівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Терехова Тетяна Іванівна,https://public.nazk.gov.ua/search?page=1&q=Терехова Тетяна Іванівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Бурдонос В’ячеслав Володимирович,https://public.nazk.gov.ua/search?page=1&q=Бурдонос В’ячеслав Володимирович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Скосарева Ганна Віталіївна,https://public.nazk.gov.ua/search?page=1&q=Скосарева Ганна Віталіївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кривошеєв Євген Валерійович,https://public.nazk.gov.ua/search?page=1&q=Кривошеєв Євген Валерійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Нечепуренко Олександра Анатоліївна,https://public.nazk.gov.ua/search?page=1&q=Нечепуренко Олександра Анатоліївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Голубицький Роман Миколайович,https://public.nazk.gov.ua/search?page=1&q=Голубицький Роман Миколайович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Дешевий Андрій Олександрович,https://public.nazk.gov.ua/search?page=1&q=Дешевий Андрій Олександрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Вороний Володимир Леонідович,https://public.nazk.gov.ua/search?page=1&q=Вороний Володимир Леонідович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Макарець Владислав Сергійович,https://public.nazk.gov.ua/search?page=1&q=Макарець Владислав Сергійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Овчаренко Владислав Олександрович,https://public.nazk.gov.ua/search?page=1&q=Овчаренко Владислав Олександрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Хомайко Олексій Володимирович,https://public.nazk.gov.ua/search?page=1&q=Хомайко Олексій Володимирович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Конох Дарія Леонідівна,https://public.nazk.gov.ua/search?page=1&q=Конох Дарія Леонідівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Пригожин Андрій Олександрович,https://public.nazk.gov.ua/search?page=1&q=Пригожин Андрій Олександрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Гаращенко Анжела Юріївна,https://public.nazk.gov.ua/search?page=1&q=Гаращенко Анжела Юріївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Пархомчук Владислав Геннадійович,https://public.nazk.gov.ua/search?page=1&q=Пархомчук Владислав Геннадійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Тевсеев Володимир Миколайович,https://public.nazk.gov.ua/search?page=1&q=Тевсеев Володимир Миколайович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Чулочников Олексій Германович,https://public.nazk.gov.ua/search?page=1&q=Чулочников Олексій Германович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Постольник Назарій Ігорович,https://public.nazk.gov.ua/search?page=1&q=Постольник Назарій Ігорович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Селін Даниїл Андрійович,https://public.nazk.gov.ua/search?page=1&q=Селін Даниїл Андрійович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Рубльова Ольга Вадимівна,https://public.nazk.gov.ua/search?page=1&q=Рубльова Ольга Вадимівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Січкарь Ольга Костянтинівна,https://public.nazk.gov.ua/search?page=1&q=Січкарь Ольга Костянтинівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Шахова Олександра Ігорівна,https://public.nazk.gov.ua/search?page=1&q=Шахова Олександра Ігорівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Амбразевич Ольга Сергіївна,https://public.nazk.gov.ua/search?page=1&q=Амбразевич Ольга Сергіївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Анненкова Світлана Володимирівна,https://public.nazk.gov.ua/search?page=1&q=Анненкова Світлана Володимирівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Трет’якова Марина Миколаївна,https://public.nazk.gov.ua/search?page=1&q=Трет’якова Марина Миколаївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Біла Світлана Миколаївна,https://public.nazk.gov.ua/search?page=1&q=Біла Світлана Миколаївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Кащеєв Андрій Миколайович,https://public.nazk.gov.ua/search?page=1&q=Кащеєв Андрій Миколайович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Коношко Юлія Євгеніївна,https://public.nazk.gov.ua/search?page=1&q=Коношко Юлія Євгеніївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Марчук Світлана Олегівна,https://public.nazk.gov.ua/search?page=1&q=Марчук Світлана Олегівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Шапран Людмила Олександрівна,https://public.nazk.gov.ua/search?page=1&q=Шапран Людмила Олександрівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Шипко Олександр Федорович,https://public.nazk.gov.ua/search?page=1&q=Шипко Олександр Федорович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Сайдаков Дмитро Павлович,https://public.nazk.gov.ua/search?page=1&q=Сайдаков Дмитро Павлович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Чорний Володимир Михайлович,https://public.nazk.gov.ua/search?page=1&q=Чорний Володимир Михайлович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Бондаренко Володимир Михайлович,https://public.nazk.gov.ua/search?page=1&q=Бондаренко Володимир Михайлович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Тронько Олександр Олександрович,https://public.nazk.gov.ua/search?page=1&q=Тронько Олександр Олександрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Ковтун Валентина Григоріївна,https://public.nazk.gov.ua/search?page=1&q=Ковтун Валентина Григоріївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Глушко Світлана Михайлівна,https://public.nazk.gov.ua/search?page=1&q=Глушко Світлана Михайлівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Демідова Наталія Михайлівна,https://public.nazk.gov.ua/search?page=1&q=Демідова Наталія Михайлівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Максимова Анна Андріївна,https://public.nazk.gov.ua/search?page=1&q=Максимова Анна Андріївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Котляр Юрій Володимирович,https://public.nazk.gov.ua/search?page=1&q=Котляр Юрій Володимирович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Мирошниченко Артем Володимирович,https://public.nazk.gov.ua/search?page=1&q=Мирошниченко Артем Володимирович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Черноусов Роман Дмитрович,https://public.nazk.gov.ua/search?page=1&q=Черноусов Роман Дмитрович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Стребуль Артем Вікторович,https://public.nazk.gov.ua/search?page=1&q=Стребуль Артем Вікторович&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Романенко Лариса Сергіївна,https://public.nazk.gov.ua/search?page=1&q=Романенко Лариса Сергіївна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
Покотиленко Ірина Олегівна,https://public.nazk.gov.ua/search?page=1&q=Покотиленко Ірина Олегівна&declarationType=&declarationYear=&documentType=&dtStart=&dtEnd=&isRisk=
